site_id,tag,fg_declared,bg_declared,fg_composited,bg_composited,naive_cr,extended_cr,aa_naive,aa_extended,false_pos,false_neg
44,button,"rgb(91, 95, 199)","rgb(255, 255, 255)","rgb(91,95,199)","rgb(255,255,255)",5.38,5.38,1,1,0,0
44,div,"rgb(36, 36, 36)","rgb(255, 255, 255)","rgb(36,36,36)","rgb(255,255,255)",15.52,15.52,1,1,0,0
44,span,"rgb(91, 95, 199)","rgb(235, 243, 252)","rgb(91,95,199)","rgb(235,243,252)",4.8,4.8,1,1,0,0
44,button,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
45,div,"rgb(23, 37, 61)","rgb(242, 242, 242)","rgb(23,37,61)","rgb(242,242,242)",13.71,13.71,1,1,0,0
45,button,"rgb(0, 0, 0)","rgb(235, 235, 235)","rgb(0,0,0)","rgb(235,235,235)",17.62,17.62,1,1,0,0
45,a,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
45,section,"rgb(220, 238, 248)","rgb(8, 28, 40)","rgb(220,238,248)","rgb(8,28,40)",14.6,14.6,1,1,0,0
45,a,"rgb(255, 255, 255)","rgb(9, 31, 44)","rgb(255,255,255)","rgb(9,31,44)",16.88,16.88,1,1,0,0
45,div,"rgb(23, 37, 61)","rgb(254, 254, 254)","rgb(23,37,61)","rgb(254,254,254)",15.22,15.22,1,1,0,0
45,div,"rgb(0, 0, 0)","rgb(254, 254, 254)","rgb(0,0,0)","rgb(254,254,254)",20.82,20.82,1,1,0,0
45,div,"rgb(23, 37, 61)","rgb(255, 252, 249)","rgb(23,37,61)","rgb(255,252,249)",15.01,15.01,1,1,0,0
45,button,"rgb(255, 255, 255)","rgb(6, 22, 31)","rgb(255,255,255)","rgb(6,22,31)",18.38,18.38,1,1,0,0
45,button,"rgb(5, 17, 24)","rgba(6, 22, 31, 0.1)","rgb(5,17,24)","rgb(230,232,233)",1.04,15.5,0,1,0,1
45,a,"rgb(0, 103, 184)","rgb(255, 255, 255)","rgb(0,103,184)","rgb(255,255,255)",5.78,5.78,1,1,0,0
45,li,"rgb(255, 255, 255)","rgb(36, 58, 94)","rgb(255,255,255)","rgb(36,58,94)",11.4,11.4,1,1,0,0
46,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
46,button,"rgb(15, 15, 15)","rgba(0, 0, 0, 0.05)","rgb(15,15,15)","rgb(242,242,242)",1.1,17.16,0,1,0,1
46,button,"rgb(255, 255, 255)","rgb(15, 15, 15)","rgb(255,255,255)","rgb(15,15,15)",19.17,19.17,1,1,0,0
48,div,"rgb(33, 25, 34)","rgb(230, 0, 35)","rgb(33,25,34)","rgb(230,0,35)",3.58,3.58,0,0,0,0
48,a,"rgb(33, 25, 34)","rgba(255, 255, 255, 0)","rgb(33,25,34)","rgb(255,255,255)",17.12,17.12,1,1,0,0
48,button,"rgb(0, 0, 0)","rgb(230, 0, 35)","rgb(0,0,0)","rgb(230,0,35)",4.39,4.39,0,0,0,0
48,button,"rgb(0, 0, 0)","rgb(229, 229, 224)","rgb(0,0,0)","rgb(229,229,224)",16.62,16.62,1,1,0,0
48,div,"rgb(33, 25, 34)","rgb(255, 255, 255)","rgb(33,25,34)","rgb(255,255,255)",17.12,17.12,1,1,0,0
48,a,"rgb(33, 25, 34)","rgb(229, 229, 224)","rgb(33,25,34)","rgb(229,229,224)",13.54,13.54,1,1,0,0
50,a,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
50,div,"rgb(13, 11, 48)","rgb(255, 255, 255)","rgb(13,11,48)","rgb(255,255,255)",18.96,18.96,1,1,0,0
50,a,"rgb(2, 2, 2)","rgb(254, 180, 159)","rgb(2,2,2)","rgb(254,180,159)",12.1,12.1,1,1,0,0
50,section,"rgb(12, 12, 48)","rgb(255, 243, 239)","rgb(12,12,48)","rgb(255,243,239)",17.39,17.39,1,1,0,0
50,div,"rgb(12, 12, 48)","rgb(255, 255, 255)","rgb(12,12,48)","rgb(255,255,255)",18.9,18.9,1,1,0,0
50,section,"rgb(12, 12, 48)","rgb(235, 235, 246)","rgb(12,12,48)","rgb(235,235,246)",15.97,15.97,1,1,0,0
50,section,"rgb(255, 255, 255)","rgb(33, 33, 33)","rgb(255,255,255)","rgb(33,33,33)",16.1,16.1,1,1,0,0
50,section,"rgb(255, 255, 255)","rgb(20, 20, 96)","rgb(255,255,255)","rgb(20,20,96)",16.17,16.17,1,1,0,0
50,div,"rgb(255, 255, 255)","rgb(57, 57, 183)","rgb(255,255,255)","rgb(57,57,183)",8.6,8.6,1,1,0,0
51,div,"rgb(28, 30, 33)","rgb(17, 27, 33)","rgb(28,30,33)","rgb(17,27,33)",1.05,1.05,0,0,0,0
51,a,"rgb(28, 30, 33)","rgb(67, 205, 102)","rgb(28,30,33)","rgb(67,205,102)",8.08,8.08,1,1,0,0
51,a,"rgb(28, 30, 33)","rgb(255, 255, 255)","rgb(28,30,33)","rgb(255,255,255)",16.71,16.71,1,1,0,0
51,a,"rgb(28, 30, 33)","rgb(37, 211, 102)","rgb(28,30,33)","rgb(37,211,102)",8.42,8.42,1,1,0,0
51,section,"rgb(28, 30, 33)","rgb(252, 245, 235)","rgb(28,30,33)","rgb(252,245,235)",15.43,15.43,1,1,0,0
51,a,"rgb(17, 27, 33)","rgb(37, 211, 102)","rgb(17,27,33)","rgb(37,211,102)",8.8,8.8,1,1,0,0
54,a,"rgb(255, 255, 255)","rgb(11, 87, 208)","rgb(255,255,255)","rgb(11,87,208)",6.39,6.39,1,1,0,0
54,div,"rgb(31, 31, 31)","rgb(255, 255, 255)","rgb(31,31,31)","rgb(255,255,255)",16.48,16.48,1,1,0,0
54,div,"rgb(31, 31, 31)","rgb(243, 245, 246)","rgb(31,31,31)","rgb(243,245,246)",15.07,15.07,1,1,0,0
54,div,"rgb(11, 87, 208)","rgb(232, 240, 254)","rgb(11,87,208)","rgb(232,240,254)",5.57,5.57,1,1,0,0
54,div,"rgb(11, 87, 208)","rgb(255, 255, 255)","rgb(11,87,208)","rgb(255,255,255)",6.39,6.39,1,1,0,0
54,div,"rgb(71, 71, 71)","rgb(241, 243, 244)","rgb(71,71,71)","rgb(241,243,244)",8.35,8.35,1,1,0,0
55,div,"rgb(0, 0, 0)","rgb(15, 20, 25)","rgb(0,0,0)","rgb(15,20,25)",1.13,1.13,0,0,0,0
55,button,"rgb(0, 0, 0)","rgb(239, 243, 244)","rgb(0,0,0)","rgb(239,243,244)",18.8,18.8,1,1,0,0
55,div,"rgb(0, 0, 0)","rgb(0, 0, 0)","rgb(0,0,0)","rgb(0,0,0)",1,1,0,0,0,0
55,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
55,div,"rgb(0, 0, 0)","rgb(212, 212, 212)","rgb(0,0,0)","rgb(212,212,212)",14.17,14.17,1,1,0,0
56,div,"rgb(29, 34, 43)","rgb(255, 255, 255)","rgb(29,34,43)","rgb(255,255,255)",15.96,15.96,1,1,0,0
56,div,"rgb(29, 34, 40)","rgb(255, 255, 255)","rgb(29,34,40)","rgb(255,255,255)",16.01,16.01,1,1,0,0
56,button,"rgb(6, 91, 239)","rgb(255, 255, 255)","rgb(6,91,239)","rgb(255,255,255)",5.6,5.6,1,1,0,0
57,div,"rgb(0, 0, 0)","rgb(242, 242, 242)","rgb(0,0,0)","rgb(242,242,242)",18.76,18.76,1,1,0,0
57,button,"rgb(0, 0, 0)","rgb(235, 235, 235)","rgb(0,0,0)","rgb(235,235,235)",17.62,17.62,1,1,0,0
57,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
57,a,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
57,a,"rgb(0, 0, 238)","rgb(255, 255, 255)","rgb(0,0,238)","rgb(255,255,255)",9.4,9.4,1,1,0,0
57,div,"rgb(50, 49, 48)","rgb(255, 255, 255)","rgb(50,49,48)","rgb(255,255,255)",12.98,12.98,1,1,0,0
58,div,"rgba(255, 255, 255, 0.9)","rgb(18, 18, 18)","rgb(231,231,231)","rgb(18,18,18)",18.73,15.19,1,1,0,0
58,div,"rgba(255, 255, 255, 0.9)","rgba(255, 255, 255, 0.08)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
59,div,"rgba(0, 0, 0, 0.88)","rgb(255, 255, 255)","rgb(31,31,31)","rgb(255,255,255)",21,16.56,1,1,0,0
59,div,"rgba(0, 0, 0, 0.88)","rgb(242, 242, 247)","rgb(29,29,30)","rgb(242,242,247)",18.82,15.09,1,1,0,0
60,button,"rgb(255, 255, 255)","rgb(19, 113, 195)","rgb(255,255,255)","rgb(19,113,195)",5.03,5.03,1,1,0,0
62,div,"rgb(179, 179, 179)","rgb(0, 0, 0)","rgb(179,179,179)","rgb(0,0,0)",10.02,10.02,1,1,0,0
62,a,"rgb(0, 0, 238)","rgb(255, 255, 255)","rgb(0,0,238)","rgb(255,255,255)",9.4,9.4,1,1,0,0
62,span,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
62,div,"rgb(179, 179, 179)","rgb(18, 18, 18)","rgb(179,179,179)","rgb(18,18,18)",8.93,8.93,1,1,0,0
62,section,"rgb(179, 179, 179)","rgb(31, 31, 31)","rgb(179,179,179)","rgb(31,31,31)",7.86,7.86,1,1,0,0
62,span,"rgb(18, 18, 18)","rgb(179, 179, 179)","rgb(18,18,18)","rgb(179,179,179)",8.93,8.93,1,1,0,0
62,button,"rgb(255, 255, 255)","rgb(24, 24, 24)","rgb(255,255,255)","rgb(24,24,24)",17.76,17.76,1,1,0,0
62,button,"rgb(24, 24, 24)","rgb(238, 238, 238)","rgb(24,24,24)","rgb(238,238,238)",15.3,15.3,1,1,0,0
66,div,"rgb(35, 49, 59)","rgb(250, 252, 253)","rgb(35,49,59)","rgb(250,252,253)",12.97,12.97,1,1,0,0
66,div,"rgb(10, 14, 18)","rgb(250, 252, 253)","rgb(10,14,18)","rgb(250,252,253)",18.82,18.82,1,1,0,0
66,a,"rgb(10, 14, 18)","rgba(241, 245, 249, 0)","rgb(10,14,18)","rgb(255,255,255)",17.68,19.36,1,1,0,0
66,div,"rgb(20, 26, 32)","rgb(23, 213, 255)","rgb(20,26,32)","rgb(23,213,255)",10.01,10.01,1,1,0,0
66,a,"rgb(20, 26, 32)","rgba(241, 245, 249, 0)","rgb(20,26,32)","rgb(255,255,255)",16,17.52,1,1,0,0
66,button,"rgb(20, 26, 32)","rgba(255, 255, 255, 0.6)","rgb(20,26,32)","rgb(255,255,255)",17.52,17.52,1,1,0,0
66,section,"rgb(250, 252, 253)","rgb(20, 26, 32)","rgb(250,252,253)","rgb(20,26,32)",17.03,17.03,1,1,0,0
66,div,"rgb(250, 252, 253)","rgb(40, 49, 58)","rgb(250,252,253)","rgb(40,49,58)",12.83,12.83,1,1,0,0
66,section,"rgb(10, 14, 18)","rgb(241, 245, 249)","rgb(10,14,18)","rgb(241,245,249)",17.68,17.68,1,1,0,0
66,div,"rgb(20, 26, 32)","rgb(250, 252, 253)","rgb(20,26,32)","rgb(250,252,253)",17.03,17.03,1,1,0,0
66,section,"rgb(10, 14, 18)","rgb(20, 26, 32)","rgb(10,14,18)","rgb(20,26,32)",1.11,1.11,0,0,0,0
66,div,"rgb(250, 252, 253)","rgb(25, 32, 40)","rgb(250,252,253)","rgb(25,32,40)",15.96,15.96,1,1,0,0
66,div,"rgb(250, 252, 253)","rgba(250, 252, 253, 0.6)","rgb(250,252,253)","rgb(252,253,254)",1,1.01,0,0,0,0
66,div,"rgb(20, 26, 32)","rgb(241, 245, 249)","rgb(20,26,32)","rgb(241,245,249)",16,16,1,1,0,0
66,span,"rgb(10, 14, 18)","rgb(23, 213, 255)","rgb(10,14,18)","rgb(23,213,255)",11.06,11.06,1,1,0,0
66,button,"rgb(61, 71, 81)","rgb(223, 228, 234)","rgb(61,71,81)","rgb(223,228,234)",7.4,7.4,1,1,0,0
67,button,"rgb(0, 0, 0)","rgb(223, 223, 223)","rgb(0,0,0)","rgb(223,223,223)",15.76,15.76,1,1,0,0
67,button,"rgb(255, 255, 255)","rgb(255, 168, 44)","rgb(255,255,255)","rgb(255,168,44)",1.93,1.93,0,0,0,0
67,div,"rgb(68, 68, 68)","rgb(255, 255, 255)","rgb(68,68,68)","rgb(255,255,255)",9.74,9.74,1,1,0,0
71,div,"rgb(28, 30, 33)","rgb(17, 27, 33)","rgb(28,30,33)","rgb(17,27,33)",1.05,1.05,0,0,0,0
71,a,"rgb(28, 30, 33)","rgb(67, 205, 102)","rgb(28,30,33)","rgb(67,205,102)",8.08,8.08,1,1,0,0
71,a,"rgb(28, 30, 33)","rgb(255, 255, 255)","rgb(28,30,33)","rgb(255,255,255)",16.71,16.71,1,1,0,0
71,a,"rgb(28, 30, 33)","rgb(37, 211, 102)","rgb(28,30,33)","rgb(37,211,102)",8.42,8.42,1,1,0,0
71,div,"rgb(28, 30, 33)","rgb(248, 249, 250)","rgb(28,30,33)","rgb(248,249,250)",15.85,15.85,1,1,0,0
71,a,"rgb(255, 255, 255)","rgb(1, 230, 117)","rgb(255,255,255)","rgb(1,230,117)",1.67,1.67,0,0,0,0
71,a,"rgb(17, 27, 33)","rgb(37, 211, 102)","rgb(17,27,33)","rgb(37,211,102)",8.8,8.8,1,1,0,0
74,button,"rgb(150, 150, 147)","rgb(232, 232, 230)","rgb(150,150,147)","rgb(232,232,230)",2.42,2.42,0,0,0,0
75,section,"rgb(247, 247, 248)","rgb(33, 35, 38)","rgb(247,247,248)","rgb(33,35,38)",14.71,14.71,1,1,0,0
75,a,"rgb(18, 18, 21)","rgb(247, 247, 248)","rgb(18,18,21)","rgb(247,247,248)",17.47,17.47,1,1,0,0
75,div,"rgb(247, 247, 248)","rgba(0, 0, 0, 0.5)","rgb(247,247,248)","rgb(128,128,128)",19.61,3.71,1,0,1,0
75,div,"rgb(247, 247, 248)","rgb(18, 18, 21)","rgb(247,247,248)","rgb(18,18,21)",17.47,17.47,1,1,0,0
75,button,"rgb(39, 41, 48)","rgb(255, 255, 255)","rgb(39,41,48)","rgb(255,255,255)",14.52,14.52,1,1,0,0
75,div,"rgb(247, 247, 248)","rgb(0, 0, 0)","rgb(247,247,248)","rgb(0,0,0)",19.61,19.61,1,1,0,0
75,span,"rgb(213, 215, 221)","rgb(213, 215, 221)","rgb(213,215,221)","rgb(213,215,221)",1,1,0,0,0,0
77,a,"rgb(255, 255, 255)","rgb(11, 92, 255)","rgb(255,255,255)","rgb(11,92,255)",5.26,5.26,1,1,0,0
77,a,"rgb(0, 5, 61)","rgb(230, 240, 255)","rgb(0,5,61)","rgb(230,240,255)",16.78,16.78,1,1,0,0
77,div,"rgb(0, 5, 61)","rgb(255, 255, 255)","rgb(0,5,61)","rgb(255,255,255)",19.28,19.28,1,1,0,0
77,span,"rgb(32, 87, 177)","rgb(242, 248, 255)","rgb(32,87,177)","rgb(242,248,255)",6.42,6.42,1,1,0,0
77,a,"rgb(11, 92, 255)","rgba(255, 255, 255, 0.1)","rgb(11,92,255)","rgb(255,255,255)",5.26,5.26,1,1,0,0
77,a,"rgb(255, 255, 255)","rgb(0, 5, 61)","rgb(255,255,255)","rgb(0,5,61)",19.28,19.28,1,1,0,0
77,a,"rgb(0, 5, 61)","rgb(243, 248, 255)","rgb(0,5,61)","rgb(243,248,255)",18.07,18.07,1,1,0,0
77,section,"rgb(0, 3, 31)","rgb(255, 255, 255)","rgb(0,3,31)","rgb(255,255,255)",20.33,20.33,1,1,0,0
77,a,"rgb(11, 92, 255)","rgb(255, 255, 255)","rgb(11,92,255)","rgb(255,255,255)",5.26,5.26,1,1,0,0
77,div,"rgb(105, 107, 110)","rgb(243, 248, 255)","rgb(105,107,110)","rgb(243,248,255)",5.01,5.01,1,1,0,0
77,button,"rgb(255, 255, 255)","rgba(255, 255, 255, 0.1)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
77,button,"rgb(255, 255, 255)","rgb(14, 114, 237)","rgb(255,255,255)","rgb(14,114,237)",4.52,4.52,1,1,0,0
77,button,"rgb(14, 113, 235)","rgb(255, 255, 255)","rgb(14,113,235)","rgb(255,255,255)",4.58,4.58,1,1,0,0
81,div,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
81,a,"rgb(38, 38, 38)","rgb(255, 255, 255)","rgb(38,38,38)","rgb(255,255,255)",15.13,15.13,1,1,0,0
81,a,"rgb(146, 146, 146)","rgb(255, 255, 255)","rgb(146,146,146)","rgb(255,255,255)",3.11,3.11,0,0,0,0
81,a,"rgb(255, 255, 255)","rgb(38, 38, 38)","rgb(255,255,255)","rgb(38,38,38)",15.13,15.13,1,1,0,0
81,div,"rgb(56, 56, 56)","rgb(237, 237, 237)","rgb(56,56,56)","rgb(237,237,237)",10.02,10.02,1,1,0,0
81,span,"rgb(255, 255, 255)","rgb(226, 0, 116)","rgb(255,255,255)","rgb(226,0,116)",4.68,4.68,1,1,0,0
81,div,"rgb(56, 56, 56)","rgb(226, 0, 116)","rgb(56,56,56)","rgb(226,0,116)",2.5,2.5,0,0,0,0
81,section,"rgb(56, 56, 56)","rgb(245, 225, 148)","rgb(56,56,56)","rgb(245,225,148)",8.98,8.98,1,1,0,0
81,a,"rgb(38, 38, 38)","rgba(255, 255, 255, 0.4)","rgb(38,38,38)","rgb(255,255,255)",15.13,15.13,1,1,0,0
81,a,"rgb(255, 255, 255)","rgb(107, 107, 107)","rgb(255,255,255)","rgb(107,107,107)",5.33,5.33,1,1,0,0
82,span,"rgb(51, 119, 255)","rgba(255, 255, 255, 0.1)","rgb(51,119,255)","rgb(255,255,255)",4.02,4.02,0,0,0,0
82,a,"rgb(51, 51, 51)","rgb(51, 119, 255)","rgb(51,51,51)","rgb(51,119,255)",3.14,3.14,0,0,0,0
82,div,"rgb(51, 51, 51)","rgb(48, 113, 242)","rgb(51,51,51)","rgb(48,113,242)",2.87,2.87,0,0,0,0
82,div,"rgb(51, 51, 51)","rgb(255, 255, 255)","rgb(51,51,51)","rgb(255,255,255)",12.63,12.63,1,1,0,0
83,a,"rgb(255, 255, 255)","rgba(65, 54, 128, 0.1)","rgb(255,255,255)","rgb(236,235,242)",10.17,1.18,1,0,1,0
83,section,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
83,section,"rgb(255, 255, 255)","rgb(29, 25, 22)","rgb(255,255,255)","rgb(29,25,22)",17.46,17.46,1,1,0,0
83,button,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
84,a,"rgb(0, 0, 0)","rgba(0, 0, 0, 0.06)","rgb(0,0,0)","rgb(240,240,240)",1,18.38,0,1,0,1
84,div,"rgb(47, 55, 71)","rgb(255, 221, 87)","rgb(47,55,71)","rgb(255,221,87)",8.95,8.95,1,1,0,0
84,div,"rgb(255, 255, 255)","rgba(176, 189, 214, 0.2)","rgb(255,255,255)","rgb(239,242,247)",1.89,1.12,0,0,0,0
85,a,"rgb(255, 255, 255)","rgb(78, 110, 242)","rgb(255,255,255)","rgb(78,110,242)",4.34,4.34,0,0,0,0
85,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
85,div,"rgb(51, 51, 51)","rgb(246, 247, 254)","rgb(51,51,51)","rgb(246,247,254)",11.82,11.82,1,1,0,0
85,span,"rgb(255, 255, 255)","rgb(255, 102, 0)","rgb(255,255,255)","rgb(255,102,0)",2.94,2.94,0,0,0,0
86,div,"rgb(242, 242, 242)","rgb(0, 0, 0)","rgb(242,242,242)","rgb(0,0,0)",18.76,18.76,1,1,0,0
88,a,"rgb(255, 255, 255)","rgb(22, 22, 22)","rgb(255,255,255)","rgb(22,22,22)",18.1,18.1,1,1,0,0
89,a,"rgb(255, 255, 255)","rgb(255, 94, 31)","rgb(255,255,255)","rgb(255,94,31)",3.06,3.06,0,0,0,0
89,section,"rgb(38, 38, 38)","rgb(255, 255, 255)","rgb(38,38,38)","rgb(255,255,255)",15.13,15.13,1,1,0,0
89,div,"rgb(38, 38, 38)","rgb(255, 94, 31)","rgb(38,38,38)","rgb(255,94,31)",4.95,4.95,1,1,0,0
89,a,"rgb(31, 31, 31)","rgb(255, 255, 255)","rgb(31,31,31)","rgb(255,255,255)",16.48,16.48,1,1,0,0
89,div,"rgb(38, 38, 38)","rgb(253, 253, 252)","rgb(38,38,38)","rgb(253,253,252)",14.87,14.87,1,1,0,0
89,a,"rgb(255, 255, 255)","rgb(255, 112, 56)","rgb(255,255,255)","rgb(255,112,56)",2.75,2.75,0,0,0,0
89,button,"rgb(255, 94, 31)","rgb(255, 255, 255)","rgb(255,94,31)","rgb(255,255,255)",3.06,3.06,0,0,0,0
90,div,"rgb(2, 2, 2)","rgb(242, 242, 242)","rgb(2,2,2)","rgb(242,242,242)",18.53,18.53,1,1,0,0
90,button,"rgb(0, 0, 0)","rgb(235, 235, 235)","rgb(0,0,0)","rgb(235,235,235)",17.62,17.62,1,1,0,0
90,div,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
90,a,"rgb(255, 255, 255)","rgba(56, 60, 86, 0.4)","rgb(255,255,255)","rgb(175,177,187)",10.78,2.13,1,0,1,0
90,div,"rgb(255, 255, 255)","rgba(15, 19, 44, 0.5)","rgb(255,255,255)","rgb(135,137,150)",18.26,3.47,1,0,1,0
90,div,"rgb(255, 255, 255)","rgba(56, 60, 86, 0.6)","rgb(255,255,255)","rgb(136,138,154)",10.78,3.42,1,0,1,0
90,a,"rgb(255, 255, 255)","rgb(0, 120, 212)","rgb(255,255,255)","rgb(0,120,212)",4.53,4.53,1,1,0,0
90,section,"rgb(255, 255, 255)","rgb(2, 2, 2)","rgb(255,255,255)","rgb(2,2,2)",20.75,20.75,1,1,0,0
91,div,"rgb(0, 0, 0)","rgb(242, 245, 248)","rgb(0,0,0)","rgb(242,245,248)",19.19,19.19,1,1,0,0
91,span,"rgb(255, 255, 255)","rgb(91, 58, 255)","rgb(255,255,255)","rgb(91,58,255)",6.01,6.01,1,1,0,0
91,span,"rgb(255, 255, 255)","rgb(46, 132, 111)","rgb(255,255,255)","rgb(46,132,111)",4.52,4.52,1,1,0,0
91,a,"rgb(255, 255, 255)","rgb(80, 33, 255)","rgb(255,255,255)","rgb(80,33,255)",6.99,6.99,1,1,0,0
91,div,"rgb(37, 40, 54)","rgb(242, 245, 248)","rgb(37,40,54)","rgb(242,245,248)",13.37,13.37,1,1,0,0
91,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
91,div,"rgb(0, 0, 0)","rgb(80, 33, 255)","rgb(0,0,0)","rgb(80,33,255)",3,3,0,0,0,0
92,div,"rgb(3, 3, 3)","rgb(238, 219, 196)","rgb(3,3,3)","rgb(238,219,196)",15.29,15.29,1,1,0,0
92,a,"rgb(255, 255, 255)","rgb(3, 3, 3)","rgb(255,255,255)","rgb(3,3,3)",20.62,20.62,1,1,0,0
92,div,"rgb(3, 3, 3)","rgb(230, 238, 240)","rgb(3,3,3)","rgb(230,238,240)",17.53,17.53,1,1,0,0
92,div,"rgb(3, 3, 3)","rgb(3, 3, 3)","rgb(3,3,3)","rgb(3,3,3)",1,1,0,0,0,0
92,a,"rgb(3, 3, 3)","rgb(39, 40, 40)","rgb(3,3,3)","rgb(39,40,40)",1.4,1.4,0,0,0,0
92,div,"rgb(3, 3, 3)","rgb(255, 255, 255)","rgb(3,3,3)","rgb(255,255,255)",20.62,20.62,1,1,0,0
92,div,"rgb(3, 3, 3)","rgb(141, 155, 161)","rgb(3,3,3)","rgb(141,155,161)",7.2,7.2,1,1,0,0
92,div,"rgb(3, 3, 3)","rgb(223, 214, 201)","rgb(3,3,3)","rgb(223,214,201)",14.34,14.34,1,1,0,0
92,div,"rgb(3, 3, 3)","rgb(148, 165, 172)","rgb(3,3,3)","rgb(148,165,172)",8.09,8.09,1,1,0,0
93,button,"rgba(6, 6, 15, 0.87)","rgb(255, 204, 0)","rgb(38,32,13)","rgb(255,204,0)",13.35,10.74,1,1,0,0
93,div,"rgba(6, 6, 15, 0.87)","rgb(239, 240, 242)","rgb(36,36,45)","rgb(239,240,242)",17.7,13.44,1,1,0,0
93,a,"rgb(0, 0, 0)","rgb(53, 181, 222)","rgb(0,0,0)","rgb(53,181,222)",8.82,8.82,1,1,0,0
93,div,"rgba(6, 6, 15, 0.87)","rgb(255, 255, 255)","rgb(38,38,46)","rgb(255,255,255)",20.18,14.94,1,1,0,0
93,li,"rgba(6, 6, 15, 0.87)","rgb(232, 234, 237)","rgb(35,36,44)","rgb(232,234,237)",16.74,12.84,1,1,0,0
93,div,"rgba(6, 6, 15, 0.87)","rgba(0, 11, 33, 0.06)","rgb(36,36,44)","rgb(240,240,242)",1.03,13.47,0,1,0,1
93,div,"rgb(255, 255, 255)","rgb(32, 32, 34)","rgb(255,255,255)","rgb(32,32,34)",16.26,16.26,1,1,0,0
94,a,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
94,a,"rgb(0, 0, 238)","rgb(247, 247, 247)","rgb(0,0,238)","rgb(247,247,247)",8.77,8.77,1,1,0,0
94,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
94,button,"rgb(0, 122, 255)","rgb(255, 255, 255)","rgb(0,122,255)","rgb(255,255,255)",4.02,4.02,0,0,0,0
94,div,"rgb(0, 0, 0)","rgb(247, 247, 247)","rgb(0,0,0)","rgb(247,247,247)",19.6,19.6,1,1,0,0
94,button,"rgb(255, 255, 255)","rgb(20, 41, 160)","rgb(255,255,255)","rgb(20,41,160)",11.32,11.32,1,1,0,0
95,div,"rgb(255, 255, 255)","rgb(21, 15, 35)","rgb(255,255,255)","rgb(21,15,35)",18.68,18.68,1,1,0,0
95,a,"rgb(54, 45, 89)","rgb(246, 246, 248)","rgb(54,45,89)","rgb(246,246,248)",11.61,11.61,1,1,0,0
95,div,"rgb(255, 255, 255)","rgb(66, 32, 130)","rgb(255,255,255)","rgb(66,32,130)",11.93,11.93,1,1,0,0
95,button,"rgb(31, 22, 51)","rgb(255, 255, 255)","rgb(31,22,51)","rgb(255,255,255)",17.2,17.2,1,1,0,0
96,button,"rgb(255, 255, 255)","rgb(26, 115, 232)","rgb(255,255,255)","rgb(26,115,232)",4.51,4.51,1,1,0,0
96,div,"rgb(65, 65, 65)","rgb(255, 255, 255)","rgb(65,65,65)","rgb(255,255,255)",10.21,10.21,1,1,0,0
96,a,"rgb(0, 0, 0)","rgb(241, 243, 244)","rgb(0,0,0)","rgb(241,243,244)",18.87,18.87,1,1,0,0
96,span,"rgb(255, 255, 255)","rgb(52, 168, 83)","rgb(255,255,255)","rgb(52,168,83)",3.06,3.06,0,0,0,0
96,a,"rgb(26, 115, 232)","rgb(255, 255, 255)","rgb(26,115,232)","rgb(255,255,255)",4.51,4.51,1,1,0,0
97,button,"rgb(255, 255, 255)","rgb(0, 114, 176)","rgb(255,255,255)","rgb(0,114,176)",5.21,5.21,1,1,0,0
